DATE,HEURE,TX_STATUS,TX_HASH,BLOCK_DETECTED,ASSET_IN_THOR,ASSET_OUT_THOR,AMOUNT_IN_THOR,AMOUNT_OUT_ESTIMATED_THOR,AMOUNT_OUT_REAL_THOR,ORDER_ID,ASSET_IN_BYBIT,ASSET_OUT_BYBIT,AMOUNT_IN_ESTIMATED_BYBIT,AMOUNT_IN_REAL_BYBIT,AMOUNT_OUT_ESTIMATED_BYBIT,AMOUNT_OUT_REAL_BYBIT,GAIN_NET_STABLE_ESTIMATED,GAIN_NET_STABLE_REAL,GAIN_NET_ASSET_ESTIMATED,GAIN_NET_ASSET_REAL,GAIN_TOTAL_ESTIMATED,GAIN_TOTAL_REAL
2023-11-06,00:19:44,OK,"""C1E64F49D2DF3055E1FAB8AB8E449649D848F0F3CDC3C77513874A934F44D828""",13322824,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1006771,35248238624.416756,35250290100,1547647710017094400,USDC,BTC,352.482386,352.45745288,0.010070947395987353,0.010072,2.4416755195488804e-07,0.0454481200000032,3.237395987351968e-06,4.289999999998809e-06,0.11330885536075332,0.19559779088295873
2023-11-06,00:39:25,OK,"""83FC88C309F83E99FC48594180250AC594F5C2427BC7F63A91AA6CE6F7322C73""",13323016,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,953077,33446512591.39055,33447664100,1547657615855846144,USDC,BTC,334.465125,334.45345792,0.009533647881924972,0.009536,9.139054668594326e-07,0.02318307999996705,2.8778819249723753e-06,5.230000000000165e-06,0.10096448549133982,0.20666506194375403
2023-11-06,01:35:56,OK,"""F9944F8615D3E131B75435818D095ABCDA03DC45F770DC767B441F8BF8C4BB59""",13323560,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1221620,42810211694.063255,42816357400,1547686068059636480,USDC,BTC,428.102116,428.08365779,0.012222122043944116,0.012225,9.406325034433394e-07,0.07991620999996485,5.922043944115926e-06,8.79999999999978e-06,0.20743133119611717,0.3881522606245873
2023-11-06,01:50:42,OK,"""9071D091DB6947EF5EC3E3A839CE49639DE7FD8257A100B09CF23C4D9B736352""",13323703,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1295170,45234395852.67201,45197682900,1547693498487276289,USDC,BTC,452.343958,452.3220507,0.012958510942387117,0.012961,5.267201572678459e-07,-0.34522169999996777,6.81094238711745e-06,9.30000000000028e-06,0.23775073230964286,-0.02058572654577706
2023-11-06,01:51:25,OK,"""F869E9D92BDA6E167B4A32057D91CECCF51CFE88F20354BD543B770002F552C0""",13323710,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1237284,43192648987.502655,43190514100,1547693853895820032,USDC,BTC,431.926489,431.90331,0.0123772197710845,0.012379,8.750265578783001e-07,0.0018310000000383297,4.3797710845006055e-06,6.159999999999846e-06,0.1528412693939538,0.21679584887877548
2023-11-06,01:53:08,OK,"""8B71FD1EB1781A03AAF57C4C97D24F16AC5D8E043F36185012F853EEDC83E0CB""",13323727,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1306966,45620612747.16436,45628574300,1547694723601531650,USDC,BTC,456.206127,456.17725902,0.013076352037171755,0.013083,4.716436023954884e-07,0.1084839800000168,6.6920371717543725e-06,1.3339999999998839e-05,0.23347142396607182,0.573888224484358
2023-11-06,01:53:14,OK,"""52DB20A2E29B926FD42EC73C56B64621D761F36A2CEEA90A2A10D6729FE94B4E""",13323728,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1487693,51922084269.23883,51917717300,1547694776399430400,USDC,BTC,519.220842,519.20548575,0.014885063858342313,0.014889,6.923883120180108e-07,-0.028312749999940934,8.133858342312603e-06,1.2069999999999442e-05,0.28372596377632403,0.3927130266402115
2023-11-06,01:59:53,OK,"""602721AF5970263D7022724CE6012C71B357355E306F0F37867C722E859D6E24""",13323793,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1377328,48120830860.9618,48130413600,1547698122589995776,USDC,BTC,481.208308,481.20526365,0.013781382091314473,0.013785,6.096179845371807e-07,0.09887235000002192,8.102091314472759e-06,1.1719999999999786e-05,0.2829035602658208,0.508102813210167
2023-11-06,01:59:59,OK,"""FE22988BDFA50ACBF2700DE038FE89F08A0B9F021878830915E47DC827C1DBD1""",13323794,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1362024,47586680934.8347,47605186300,1547698171260699393,USDC,BTC,475.866809,475.84785044,0.013627803329416616,0.013631,3.483470436549396e-07,0.20401256000002377,7.563329416615874e-06,1.0760000000000283e-05,0.26410288567721546,0.5797390615364634
2023-11-06,02:00:12,OK,"""3CA4B1F35F2CEBB584A461BCA0F3A0F3774EB4F9F7EB929CDC3F560C9BD49705""",13323796,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1200492,41942146373.72068,41947798100,1547698279431799552,USDC,BTC,419.421463,419.41060875,0.012010929213388113,0.012015,7.372067898359091e-07,0.06737225000000535,6.009213388112264e-06,1.0079999999999117e-05,0.20984237646496495,0.41936569524969897
2023-11-06,02:00:18,OK,"""22493BFAFEFF53FA46EC9B715C40A6D0C0C50FC4DD36AB76E01F0DDEC78C8C12""",13323797,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1286704,44951310275.47437,44939890300,1547698326508667648,USDC,BTC,449.513102,449.50942316,0.012872533860640852,0.012878,7.547437235189136e-07,-0.11052015999996456,5.493860640852499e-06,1.096000000000083e-05,0.19184816951904776,0.2722066333049779
2023-11-06,02:15:30,OK,"""02DE4CC8B379441BDC976E4F67F8B7818A20133C62BC28C1E734FF564EF57139""",13323945,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,408163,14295182307.92768,14289854200,,USDC,BTC,142.951823,0,0.004086884155359475,0,7.927678780106362e-08,142.898542,5.25415535947496e-06,-0.00408163,0.18378093990963187,0.13049978135606466
2023-11-06,03:30:41,OK,"""A5BA4C8C01694869822F8B22A33B2817BCA6CA075B042F1F77BBDEA97881E67D""",13324679,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,8673600573,248693.48689271195,248655,1547743822031880961,BTC,USDC,0.002486,0.002486,86.86667029307783,86.83304652,0.13066456307782914,0.0970407899999941,9.348689271196711e-07,5.500000000002031e-07,0.16331879615566683,0.1162518555000012
2023-11-06,03:30:47,OK,"""BFF255D84B9E855DF69B65BFD4061F591A710D5156305FAF2EFDA35231CEFD80""",13324680,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,9414840407,269950.00732920837,269771,1547743873017840384,BTC,USDC,0.002699,0.002699,94.2902711650038,94.27631291,0.14186709500380346,0.12790884000000347,5.000732920838399e-07,-1.2900000000001452e-06,0.15933405000760856,0.0828507008999984
2023-11-06,03:32:25,OK,"""EA229D3616B85CB1C645B5CB05B9F1E95104DE2E154817320AA7DDCEB212FA14""",13324696,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,8948153536,256440.33356481936,256392,1547744691116835584,BTC,USDC,0.002564,0.002564,89.6197420128988,89.59569808,0.13820665289880196,0.11416272000001015,4.0333564819364925e-07,-7.999999999995858e-08,0.15230226579761433,0.1113669120000116
2023-11-06,03:32:31,OK,"""0A7DB8E7D4665C3D534E8B9AC4C859A9F173B6933BAEE1E82BCA65279AB2AB6D""",13324697,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,8691660051,249094.91833793567,248897,1547744742186681088,BTC,USDC,0.00249,0.00249,87.04303079823688,87.0098628,0.1264302882368895,0.09326228999999842,9.491833793564934e-07,-1.0299999999999546e-06,0.1595982864737766,0.0572702584
2023-11-06,03:37:08,OK,"""5FD662BEAAAFEC292577F1D577709E487DAFF6F07F75F7391356B3CF5BA3AE59""",13324742,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,8932466779,255783.23436409773,255747,1547747063717167872,BTC,USDC,0.002557,0.002557,89.4533056498388,89.42207436,0.12863785983878984,0.09740656999998976,8.323436409777424e-07,4.7000000000024453e-07,0.15774683967759215,0.11384355569999831
2023-11-06,03:39:58,OK,"""3BC8ECB8BBFE00E7ACB47389E358F337D85FFF89287778D9468D5A8738973AEC""",13324770,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,1020498,35722411522.261444,35716179300,1547748495912600321,USDC,BTC,357.224115,357.21570296,0.010209550832173604,0.010212,2.226144601991109e-07,-0.05390995999999859,4.570832173603212e-06,7.019999999999943e-06,0.15993002813547771,0.19171429224037576
2023-11-06,03:44:28,REVERTED,"""1A1D637DC8A41EF25E9896AA683B9941E8BF8800DF7A2C58645C5717FFC4805C""",13324813,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,99887730923,2858395.8592467564,99880957223,,BTC,USDC,0.028583,0,999.0668065635123,0,0.18949733351223585,-998.87730923,9.585924675634128e-07,998.80957223,0.22300206702443692,0
2023-11-06,03:50:33,OK,"""152D89CE890C0705C359374AF49C5B42897C316755A1F9D21AEB70A6592F2730""",13324873,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,10616586529,303882.18029589666,303857,1547753821965648640,BTC,USDC,0.003038,0.003038,106.34663820457003,106.30718462,0.18077291457002787,0.14131933000000174,8.21802958966486e-07,5.700000000000843e-07,0.2095327391400486,0.16126705570000469
2023-11-06,03:50:39,OK,"""66BFE0DF80BA0496FD4CBA3C7AAA8F1335A0AEBE8FEE6BF5DEB0A2192A5AD8C3""",13324874,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,10306261322,294972.1922081325,294772,1547753873236820736,BTC,USDC,0.002949,0.002949,103.21811486121153,103.19072973,0.15550164121152932,0.12811650999999813,7.219220813248911e-07,-1.279999999999771e-06,0.18076349242306974,0.08332612280000615
2023-11-06,03:53:19,OK,"""2C1821A5BEDD313F29B72BADC3063D90B4CBA0C56B08F9B03514945E6F345E85""",13324899,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,9270111781,265197.13764293847,265168,1547755208359281408,BTC,USDC,0.002651,0.002651,92.84554440850653,92.81691804,0.14442659850652717,0.11580023000000494,9.713764293844095e-07,6.799999999998647e-07,0.17843449701303965,0.1396070368000002
2023-11-06,03:53:25,OK,"""22AF94016034A0BA666C72C9F14537EE8BEADCE02BED466D54C231A5F27CB2CE""",13324900,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,8930649860,255480.307153576,255301,1547755258397328128,BTC,USDC,0.002554,0.002554,89.44886733273289,89.42136312,0.14236873273289063,0.11486451999999758,8.030715357601297e-07,-9.899999999997584e-07,0.17048590546578574,0.08020260040000604
2023-11-06,12:25:35,OK,"""06831B2E0608068708707FCD1DE0DB2AABC6EB1875B6B6B278FDA825F49E6DB3""",13329881,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,38912073103,1106263.5400002545,1106363,1548013042477040384,BTC,USDC,0.011062,0.011062,389.26106244624356,389.25670855,0.14033141624355494,0.1359775199999831,6.354000025438067e-07,1.6299999999989934e-06,0.1626892424870639,0.19333234629994767
2023-11-06,12:25:41,OK,"""D1D055A2652DDC770661232DD41A3DAAB7B7EA4D988EB3AF5747A752DBC0E074""",13329882,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,39476615130,1122300.2411766343,1121882,1548013091760112384,BTC,USDC,0.011223,0.011223,394.94676996205936,394.85668394,0.1806186620593735,0.09053263999999217,2.411766342191868e-09,-4.180000000001197e-06,0.18070353411872128,-0.056565029400049954
2023-11-06,12:28:48,OK,"""BD57FC31945EC3694AFB6A819C990BD0FA84B2198517DC66F3AB85C352B57452""",13329912,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,40565400778,1152172.1926799812,1152296,1548014666033398528,BTC,USDC,0.011521,0.011521,405.7975810407133,405.77007792,0.14357326071331045,0.11607014000003346,7.219267998126444e-07,1.960000000000503e-06,0.16899968142660773,0.18510177120005117
2023-11-06,12:28:55,OK,"""9BF68BBFFE0AB5840FB0F271F11031F8070E7C2244DD63C6F84E01AC6934A3D5""",13329913,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,39844675901,1131718.4590445466,1131514,1548014720207028992,BTC,USDC,0.011317,0.011317,398.59146761918106,398.60239452,0.1447086091810661,0.15563551000002462,1.8459044546538517e-07,-1.8600000000010969e-06,0.15120988836216587,0.090126272799986
2023-11-06,12:29:01,OK,"""EF588D4FA0017B5C27D817501D6B5C0D1EBE4CBE5427CC07C5A63D9D2E4F0421""",13329914,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,103344904750,2934545.637937525,2934456,1548014769850811136,BTC,USDC,0.029345,0.029345,1033.59102594791,1033.7322415,0.1419784479101054,0.2831940000000941,4.5637937524933836e-07,-4.4000000000085637e-07,0.1580528146054879,0.267696539489049
2023-11-06,12:29:07,OK,"""BFB624EB07797FE3B524AE4806B51E9D90A2CFC8B64AA73F73AC7DBAA5948B75""",13329915,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,98281808760,2790425.311359992,2790203,1548014821700797184,BTC,USDC,0.027904,0.027904,982.9797553773485,982.9809073,0.16166777734849802,0.1628197,2.531135999163381e-07,-1.9700000000004436e-06,0.17058417957275895,0.09342274785043612
2023-11-06,12:29:38,OK,"""4923C652D2EA39EDA250D967E4BA45BBBC67DE233BEE2E0B85D69F13CF07EFAB""",13329920,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,94908051681,2693687.309358177,2693996,1548015082720723712,BTC,USDC,0.026936,0.026936,949.200765753056,949.27797328,0.12024894305602629,0.1974564700000201,8.730935817657937e-07,3.959999999997299e-06,0.15101498978710115,0.3369988370491173
2023-11-06,12:29:50,OK,"""AEAFAFD2D0B4F7650D12A19CB219807348E9B0AFDCFB50BA196B8A0545165D94""",13329922,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,103791114631,2945185.1050023916,2945552,1548015184248046337,BTC,USDC,0.029451,0.029451,1038.0612309631852,1038.11317296,0.1500846531851039,0.20202664999987974,8.510500239151952e-07,4.519999999997443e-06,0.1800807995711538,0.3613387678012881
2023-11-06,12:29:56,OK,"""04DF769472A32D17FBA78D0D25FFA920C4A13DDF1517D134029B44697BE7A697""",13329923,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,BTC,62704777715,1779720.7386536153,1779389,1548015236106420992,BTC,USDC,0.017797,0.017797,627.3308528606262,627.29210479,0.2830757106262354,0.24432764000005136,2.0738653615237634e-07,-3.1100000000006123e-06,0.2903858447259652,0.13470375856610847
2023-11-06,12:36:01,OK,"""7296E7253EA8DF3E8E2568E7AF668A7BDAC100CF6502899EBC17EA5FC17CA54A""",13329982,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,10275892034,292193.8400075561,292147,1548018294408348416,BTC,USDC,0.002921,0.002921,102.93509785568588,102.91468749,0.17617751568587892,0.15576715000000263,9.384000755605949e-07,4.6999999999981085e-07,0.20923581137175476,0.17232447919999597
2023-11-06,12:36:07,OK,"""9E14C895AB356A8146FC472A4D5F0AC276BC4F6BDC7B3E137B42147A13CCEB5A""",13329983,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,10567601670,300419.79817282537,300228,1548018344807105280,BTC,USDC,0.003004,0.003004,105.84567576905904,105.85278912,0.16965906905903694,0.17677241999999183,1.9798172825333596e-07,-1.7200000000001936e-06,0.17663447811807814,0.116172365199985
2023-11-06,12:36:13,OK,"""19026AD89B9452AB82DADE9B137DF96A69A88D8AF65881626F4D8ABA7C3654DD""",13329984,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,9061262367,257497.94674801826,257258,1548018397093298944,BTC,USDC,0.002574,0.002574,90.73524674005542,90.70191702,0.12262307005541118,0.08929334999999128,9.794674801829467e-07,-1.4199999999998068e-06,0.15713683011083732,0.03925642659999809
2023-11-06,12:38:28,OK,"""FBE11F35126707F109A33053ABC2E2147DF0884D2502BDBED557FDA297981356""",13330006,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,9121482277,259090.13517039438,259040,1548019531962909440,BTC,USDC,0.00259,0.00259,91.34169762983592,91.3093622,0.1268748598359224,0.09453942999999754,9.013517039439464e-07,4.0000000000022656e-07,0.15865182994157276,0.10864134824861252
2023-11-06,12:38:53,OK,"""4FAFC0C978000440C1951291DF0548250E44F288569999D1E5CD3250BB5AAE55""",13330010,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,16098682446,457985.94554666046,458232,1548019736099685120,BTC,USDC,0.004579,0.004579,161.43972521503593,161.37827478,0.45290075503592675,0.3914503199999899,8.594554666051593e-07,3.3200000000002325e-06,0.483196500071876,0.5084800875999981
2023-11-06,12:38:59,OK,"""151F3F375C16B8B30BF96C761E08B4CA69990F0480C9E605B578245C7D9958FC""",13330011,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,15469307654,440089.47631264373,440168,1548019788318769921,BTC,USDC,0.0044,0.0044,155.10129054423663,155.075536,0.40821400423664045,0.38245946000000686,8.947631264374575e-07,1.6799999999995638e-06,0.4397482542270346,0.44166791240324915
2023-11-06,12:39:05,OK,"""5D2545D15F8D78BD5D1C6106F27F6B67672DE0E96FD5124D88C8EB9147785ACF""",13330012,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,14539403137,413544.50245897844,413300,1548019836242887424,BTC,USDC,0.004135,0.004135,145.75049289009755,145.7085895,0.35646152009755383,0.31455812999999466,4.4502458978502857e-07,-1.999999999999398e-06,0.3721460601951012,0.24406971000001587
2023-11-06,12:39:11,OK,"""76EC2A97AE89B441A635199C42BDBDC79D71FBA754FFA688D476FCFAA7E9D080""",13330013,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,11337375323,322327.18897432147,322166,1548019888713630464,BTC,USDC,0.003223,0.003223,113.58148786920447,113.56936668,0.20773463920446034,0.1956134499999962,2.7188974321447346e-07,-1.340000000000282e-06,0.21731547589060662,0.1483945994186724
2023-11-06,12:39:17,OK,"""7AFBC1816E259C25F839922508A069C8A132E9F23EBFA479DDB6B124F08A4531""",13330014,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,9492501381,269828.5667336896,269715,1548019941075321601,BTC,USDC,0.002698,0.002698,95.07992378565697,95.08315882,0.1549099756569774,0.15814500999999836,2.8566733689585483e-07,-8.499999999997225e-07,0.16497608131395053,0.12819342400000813
2023-11-06,12:39:23,OK,"""F01580C27D7B5ABF42F9E6D080A41B1FDDC295B6B9F9A717E7C0C07011687235""",13330015,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,8641356168,245589.84326011612,245994,1548019991809622784,BTC,USDC,0.002455,0.002455,86.53606173011885,86.52620495,0.12250005011884468,0.11264326999999241,8.984326011611012e-07,4.939999999999719e-06,0.15415723023768324,0.28670915939998254
2023-11-06,12:39:29,OK,"""32E7DCD6626BDF6E32B76FAC8EBA2723ACC3C95B29AD18DDD46D19347DC5D74F""",13330016,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,17166263228,488525.7884953735,489097,1548020042141270784,BTC,USDC,0.004885,0.004885,172.1800348087751,172.2264393,0.5174025287751078,0.5638070200000129,2.578849537353267e-07,5.970000000000107e-06,0.5264916375502178,0.7742185954000167
2023-11-06,12:39:36,OK,"""BBEF3A2EAE742329BB2BCCD134DA35A2664058E07A053386FDB70BEDB1A928D4""",13330017,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,19458934843,553782.4809963409,553589,1548020094192583424,BTC,USDC,0.005537,0.005537,195.24243755203952,195.11286137,0.6530891220395176,0.5235129399999892,8.248099634079395e-07,-1.1100000000003468e-06,0.6821687540790221,0.48437860239997693
2023-11-06,12:39:42,OK,"""8DCE2B97677AB6004294BCD12724F92C73CB2A4B4306D62B58B8E3495F34A384""",13330018,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,14763621472,420012.190435223,419559,1548020146311004928,BTC,USDC,0.0042,0.0042,148.00393766678292,148.008084,0.3677229467829193,0.3718692799999985,1.2190435222988322e-07,-4.409999999999831e-06,0.37201861356583943,0.21646965590000447
2023-11-06,12:39:48,OK,"""EE4D5F2F00E1020E41D5A5B5CF979949680C15CEB93EE51290AC1928D69AA483""",13330019,DAI-0X6B175474E89094C44DA98B954EEDEAC495271D0F,BTC,11169514243,317523.3192601314,317208,1548020194696495872,BTC,USDC,0.003175,0.003175,111.89524945960223,111.88068175,0.20010702960222204,0.18553931999998952,2.3319260131389463e-07,-2.920000000000006e-06,0.20832473920444972,0.0826384907999893
2023-11-06,12:40:55,OK,"""16FD8014CDF256C6D6587777D6583E7C87040044CE820F05F97955D97AF7B481""",13330030,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3280147,115552476870.48851,115556086800,1548020764064875264,USDC,BTC,1155.524768,1155.5165065,0.03280732887928856,0.03281,7.048849965940462e-07,0.04436149999992267,5.858879288563046e-06,8.529999999999649e-06,0.20635947794136208,0.3448012679956281
2023-11-06,12:42:42,OK,"""97D2CB374A8AC6066D4F0BADA060015FB561BEC3E815E3DCD96C59ADD3955353""",13330047,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,5429934,191372326080.82825,191337194400,1548021659087405824,USDC,BTC,1913.72326,1913.71563425,0.0543324828122307,0.054351,8.082824933808297e-07,-0.34369025000000875,3.314281223069926e-05,5.165999999999504e-05,1.1673719169006447,1.475901613582038
2023-11-06,12:42:48,OK,"""31C54D6231A985B435C8AE711BA33BDDF4F9FC3BD059FAFE4B5683FE00E14CC4""",13330048,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4378230,154263105857.42014,154246918000,1548021711465874176,USDC,BTC,1542.631058,1542.6193694,0.043798019544717785,0.043814,5.742015218856977e-07,-0.15018940000004477,1.571954471778214e-05,3.169999999999562e-05,0.5536662001903422,0.9663315081398105
2023-11-06,12:42:54,REVERTED,"""1AA509132EEB5CCCC452C892EE8A85E038EACDC243C0C377EB80E9F7D51C65C0""",13330049,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,3526012,124215853386.00723,3525812,,USDC,BTC,1242.158533,0,0.03526617105092036,0,8.600723049312364e-07,0,6.051050920358181e-06,0,0.21313328459018013,-0.12
2023-11-06,12:43:18,OK,"""B60C4EDEC31EA7CBE0296D585629376D33B0178D25B2D6B2ECAC16557E820C11""",13330053,BTC,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,4531306,159672022483.02744,159530968300,1548021964566954752,USDC,BTC,1596.720224,1596.69145909,0.04535752985089967,0.045372,8.3027453001705e-07,-1.3817760900001304,4.446985089966854e-05,5.894000000000038e-05,1.5654721105691098,0.6930875624267068
2023-11-06,12:44:37,OK,"""E8DB134C417E76D0F6FA4A34FCFD286032CC0E221597C5DC63C4EE1A329398E6""",13330066,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,38853377774,1104351.178696521,1104097,1548022626251965184,BTC,USDC,0.011043,0.011043,388.6874880540276,388.669488,0.15371031402759172,0.1357102599999962,5.117869652099261e-07,-2.0300000000000873e-06,0.1717231702424992,0.06426237132376748
2023-11-06,12:44:43,REVERTED,"""505784B2573D61F8D47109E420C8557DAA6DEFCA0773D14167A69B6F29AA20C6""",13330067,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,41343427699,1175066.625667113,41336396499,,BTC,USDC,0.01175,0,413.5765095697971,0,0.1422325797971098,0,6.662566711303913e-07,0,0.16568215299618388,-0.12
2023-11-06,12:49:56,OK,"""39513146DB59921871918B8105196EC539161B176A327CE2DC7861AB8D4398B7""",13330118,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,38453544229,1093625,1093935,1548025300380812033,BTC,USDC,0.010936,0.010936,384.6774763127838,384.69468776,0.14203402278383237,0.1592454700000303,2.5996994367644133e-07,3.3500000000009217e-06,0.15117833556767934,0.2770800450000627
2023-11-06,12:50:02,OK,"""F0D3954561D962DCA39A383250A3B488C00FB9EEB919FAB360078AE45F07B8D2""",13330119,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,45008670983,1280137,1279995,1548025349194121984,BTC,USDC,0.012801,0.012801,450.31049048381544,450.28810401,0.22378065381542456,0.20139417999996567,3.740070807327356e-07,-1.0500000000007031e-06,0.23693700030417034,0.1644586124002071
2023-11-06,12:52:48,OK,"""94A64347DA161364808F7F3BF4A3BEF71CA2739975EBF0827BBE19FD521D709B""",13330146,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,39529752202,1124081,1123975,1548026743615652608,BTC,USDC,0.01124,0.01124,395.49364493966345,395.4328664,0.1961229196634804,0.1353443800000491,8.105945464974978e-07,-2.5000000000025e-07,0.2246426593269208,0.12654844750004032
2023-11-06,12:58:51,OK,"""EBF8B3E79C7CD6F879FBD4C540ECF9E410CF4F3004F684F5FF82CD701D90169E""",13330205,USDC-0XA0B86991C6218B36C1D19D4A2E9EB0CE3606EB48,WBTC-0X2260FAC5E5542A773AA44FBCFEDF7C193BC2C599,42140237802,1196997,1196995,1548029782682501888,BTC,USDC,0.011969,0.011969,421.55865420691674,421.54985566,0.1562761869167275,0.14747763999997687,9.71350366378923e-07,9.499999999995623e-07,0.19048522060848824,0.1809347561261678
