DATE,HEURE,BALANCE_BTC_THORCHAIN,BALANCE_BTC_BYBIT,BALANCE_BTC_MAYA,BALANCE_BTC_TOTAL,BALANCE_STABLE_THORCHAIN,BALANCE_STABLE_BYBIT,BALANCE_STABLE_MAYA,BALANCE_STABLE_TOTAL,BALANCE_ETH_THORCHAIN,BALANCE_ETH_BYBIT,BALANCE_ETH_MAYA,BALANCE_ETH_TOTAL,BALANCE_RUNE_THORCHAIN,BALANCE_RUNE_BYBIT,BALANCE_RUNE_MAYA,BALANCE_RUNE_TOTAL,BALANCE_CACAO_MAYA,BALANCE_CACAO_TOTAL,BALANCE_DOLLARS_THORCHAIN,BALANCE_DOLLARS_BYBIT,BALANCE_DOLLARS_MAYA,BALANCE_DOLLARS_TOTAL
2023-12-13,14:52:14,0.00028805,0.000486,0.1951045,0.19587854999999998,39.36989571,5898.573889,4844.1913868,10782.135171509999,0.00232041,3.11112,0,4.41243634,424.37701181,0,0,437.13597479,14.6693466157,14.6693466157,2449.858,12725.824,15845.853,31021.535
2023-12-13,19:39:38,0.00028805,0.151426,0.04471745,0.1964315,39.36989571,5039.816461,5720.53302981,10799.719386519999,0.00232041,0.63978,0,4.41387664,424.37701181,0,0,437.13597479,0.1693466157,0.1693466157,2449.858,12708.389,15896.475,31054.722
2023-12-13,19:47:15,0.00028805,0.047176,0.04471745,0.0921815,39.36989571,9500.284136,5720.53302981,15260.18706152,0.00232041,0.63978,0,4.41387664,424.37701181,0,0,437.13597479,0.1693466157,0.1693466157,2449.858,12853.115,15896.475,31199.448
2023-12-13,20:35:29,0.00028805,0.092506,0.00044718,0.09324123000000001,39.36989571,2.702069,15122.17382281,15164.24578752,0.00232041,4.00225,0,4.426724770000001,424.37701181,0,0,437.13597479,120.1102341557,120.1102341557,2620.114,12950.253,16259.024,31829.392
2023-12-13,22:54:13,0.00028805,0.092506,0.00044718,0.09324123000000001,10.8284627,0.233854,15189.73607119,15200.79838789,0.00232041,4.00884,0,4.44722197,429.21281881,0,0,437.12907643,103.6102341557,103.6102341557,2620.781,12962.606,16316.074,31899.461
2023-12-14,18:49:21,0.00080034,1.9e-05,0.09303438,0.09385372,30.640602300000005,6941.078616,7305.21022793,14276.929446229999,1.11069067,2.60722,0,3.7186839500000004,848.87560864,0,0,849.18470656,70.6102341557,70.6102341557,7689.937,12805.527,11331.513,31826.976
2023-12-14,18:51:25,0.00080034,1.9e-05,0.09303438,0.09385372,30.640602300000005,6941.078616,7305.21022793,14276.929446229999,1.11069067,2.60722,0,3.7186839500000004,848.87560864,0,0,849.18470656,70.6102341557,70.6102341557,7643.518,12915.038,11365.917,31924.472
2023-12-16,21:43:45,0.00968718,6.2e-05,0.08129561,0.09104479,32.36187612,3448.376387,8631.691628139999,12112.429891259999,0.95247044,3.74226,0,4.69573905,791.6547472,0,0,793.1557291099999,193.5505706344,193.5505706344,7325.988,12024.563,12285.663,31636.214
2023-12-16,22:07:42,0.00036424,6.2e-05,0.09990031,0.10032655,1629.7221091199997,3448.376387,6659.63791095,11737.736407069999,0.41134557,3.74226,0,4.69270977,791.5947472,0,0,793.09572911,192.0505706344,192.0505706344,7281.951,12024.563,12346.153,31652.667
2023-12-18,13:54:35,0.00049978,8e-06,0.14935669,0.14986447,1800.5542351799998,5735.713675,4824.1802866,12360.448196779998,0.31890677,2.65494,0,3.48454214,793.26554385,0,0,794.0107583299999,168.0505706344,168.0505706344,7256.748,11818.526,12552.317,31627.591
2023-12-18,13:57:56,0.00049978,8e-06,0.14935669,0.14986447,2218.36659518,5735.713675,4407.11700507,12361.19727525,0.12495851999999999,2.65494,0,3.4843755199999995,793.24554385,0,0,793.99075833,167.5505706344,167.5505706344,7230.107,11818.526,12578.838,31627.47
2023-12-18,18:19:28,0.02897696,8e-06,0.1209665,0.14995146,1879.2874391699997,5735.713675,4747.49330571,12362.49441988,0.63351072,2.65494,0,3.48748159,434.71224361,0,0,795.2197612499999,157.5505706344,157.5505706344,6777.465,11468.061,12229.268,30474.794
2023-12-20,01:22:24,0.06394099,9.1e-05,0.08708008,0.15111207,19.65769574,3879.788943,8539.18909155,12438.63573029,0.01371605,3.46826,0,3.4836514000000003,793.8626747,0,0,801.8060296799999,118.5505706344,118.5505706344,6953.13,11371.532,12274.475,30599.137
2023-12-20,01:23:24,0.06394099,9.1e-05,0.08708008,0.15111207,19.65769574,3879.788943,8539.18909155,12438.63573029,0.01371605,3.46826,0,3.4836514000000003,793.8626747,0,0,801.8060296799999,118.5505706344,118.5505706344,6953.13,11371.532,12274.475,30599.137
2023-12-20,11:58:28,0.12068588000000001,0.0,0.03054945,0.15123533,1763.17175184,0.0,6793.8112439999995,8556.98299584,0.01509951,0.0,0,0.01677486,2.11395463,0,0,802.46531766,112.0505706344,112.0505706344,6806.515,0.0,12430.137,19236.652
2023-12-20,11:59:06,0.12068588000000001,0.0,0.03054945,0.15123533,1763.17175184,0.0,6793.8112439999995,8556.98299584,0.01509951,0.0,0,0.01677486,2.11395463,0,0,802.46531766,112.0505706344,112.0505706344,6806.515,0.0,12430.137,19236.652
2023-12-20,15:39:32,0.13841197000000002,9.1e-05,0.01286407,0.15136704000000004,1005.99648615,3883.523773,7550.263632,12439.78389115,0.01509951,3.46715,0,3.4839248600000006,0.62186143,0,0,802.60745592,110.0505706344,110.0505706344,6775.645,11372.87,12461.352,30609.868
2023-12-20,17:30:56,0.14958436,7.9e-05,0.00175732,0.15142068,16.11566819,4382.930823,8039.683545,12438.73003619,0.23679983,3.24522,0,3.4836951800000002,0.90078943,0,0,802.7033705700001,109.0505706344,109.0505706344,6728.727,11392.633,12489.004,30610.365
2023-12-20,18:18:56,0.14958436,7.9e-05,0.00175732,0.15142068,16.11566819,4382.930823,8039.683545,12438.73003619,0.23679983,3.24522,0,3.4836951800000002,0.90078943,0,0,802.7033705700001,109.0505706344,109.0505706344,6728.727,11392.633,12489.004,30610.365
2023-12-21,13:31:31,0.13746259,6.2e-05,0.01454114,0.15206573,19.150474860000003,5510.86951,6979.94931724,12509.9693021,0.43853333,2.71987,0,3.4990063599999996,2.92675941,0,0,802.59889622,78.0505706344,78.0505706344,6676.019,11385.637,12657.776,30719.432
2023-12-21,13:32:19,0.13746259,6.2e-05,0.01454114,0.15206573,19.150474860000003,5510.86951,6979.94931724,12509.9693021,0.43853333,2.71987,0,3.4990063599999996,2.92675941,0,0,802.59889622,78.0505706344,78.0505706344,7069.766,11638.744,12792.299,31500.809
2023-12-21,14:15:50,0.06799985,6.2e-05,0.08402016,0.15208201,94.07956421,3775.294058,8640.86635803,12510.23998024,0.00756305,3.49123,0,3.50219909,730.2487665,0,0,803.39052964,75.0505706344,75.0505706344,7075.046,11640.271,12795.845,31511.162
2023-12-21,14:39:59,0.06799985,6.2e-05,0.08402016,0.15208201,94.07956421,3775.294058,8640.86635803,12510.23998024,0.00756305,3.49123,0,3.50219909,730.2487665,0,0,803.39052964,75.0505706344,75.0505706344,7075.046,11640.271,12795.845,31511.162
2023-12-21,15:04:03,0.027618,0.023113,0.08353785,0.13426885,94.07956421,4548.523748,8640.86635803,13283.46967024,0.00756305,3.49123,0,3.50219909,728.12212711,0,0,804.21590894,73.5505706344,73.5505706344,5275.231,13334.018,12754.37,31363.618
2023-12-21,15:24:10,0.027618,0.002013,0.02154523,0.05117623,94.07956421,5471.275098,7720.18838435,13285.54304656,0.00756305,3.49123,0,3.50219909,728.12212711,0,0,1476.45817377,71.0505706344,71.0505706344,5275.231,13337.442,12787.897,31400.569
2023-12-21,15:31:57,0.027618,0.002013,0.02154523,0.05117623,94.07956421,5471.275098,7720.18838435,13285.54304656,0.00756305,3.49123,0,3.50219909,728.12212711,0,0,1475.45817377,70.5505706344,70.5505706344,5275.231,13337.442,12782.102,31394.774
2023-12-21,15:50:55,0.11026401,0.002013,0.02154523,0.13382223999999998,94.07956421,5471.275098,7720.18838435,13285.54304656,0.00756305,3.49123,0,3.50219909,748.55957835,0,0,805.89562501,69.5505706344,69.5505706344,8987.297,13337.442,9027.792,31352.531
2023-12-23,01:37:21,0.00046785,0.134469,8.548e-05,0.13502233,2048.5111700499997,2436.958667,8860.56009544,13346.029932489999,1.1540569299999999,2.3272,0,3.53843761,801.671286,0,0,802.42493515,35.0505706344,35.0505706344,9001.226,13480.775,9020.669,31502.669
2023-12-24,11:24:57,0.0005609800000000001,0.135674,0.00037682,0.13661179999999998,5560.23884383,11.153896,7240.005196210001,12811.39793604,0.00836708,3.18326,0,3.5720937700000004,583.73337313,0,0,809.29781267,195.5315583444,195.5315583444,9246.345,13211.603,9683.073,32141.021
2023-12-25,23:10:39,0.13603293,0.002516,0.00010849,0.13865741999999998,20.05531637,7910.555373,4969.5564385,12900.16712787,1.2853792099999999,2.29202,0,3.57959614,13.86366288,0,0,812.66084877,141.5315583444,141.5315583444,8965.587,13246.101,9780.958,31992.646
2023-12-26,01:15:45,0.04045267,0.002516,0.09569337,0.13866204,17.12442846,7418.854123,5464.786051499999,12900.76460296,1.06721621,2.50802,0,3.5799833999999997,811.29985832,0,0,813.5617048,139.0315583444,139.0315583444,8985.245,13246.88,9765.65,31997.775
2023-12-27,10:59:29,0.03825506,0.101392,1.873e-05,0.13966578999999998,21.793962790000002,3323.670106,78.44903408,3423.91310287,1.13752864,2.0923,0,3.23457583,553.98340134,0,0,554.12908693,116.5315583444,116.5315583444,7392.745,12464.054,173.623,20030.423
2023-12-27,11:08:04,0.03825506,0.101392,1.873e-05,0.13966578999999998,2848.3654657899997,3323.670106,78.44903408,6250.48460587,1.13752864,2.0923,0,3.23457583,53.94340134,0,0,54.08908693,116.5315583444,116.5315583444,7394.091,12464.054,173.623,20031.768
2023-12-28,15:04:56,0.00056598,0.0,1.873e-05,0.00058471,7239.155358589999,975.585033,0.73693902,8215.47733061,0.01016703,3.24568,0,3.2605942199999998,49.98340134,0,0,50.12908693,222.5681550144,222.5681550144,7569.142,8362.753,171.197,16103.091
