DATE,HEURE,TYPE_OPP,TX_STATUS,TX_HASH,ORDER_ID,BLOCK_DETECTED,BLOCK_REAL,BLOCK_DETECTED_2,BLOCK_REAL_2,ASSET_IN_THOR,ASSET_OUT_THOR,AMOUNT_IN_THOR,AMOUNT_OUT_ESTIMATED_THOR,AMOUNT_OUT_REAL_THOR,ASSET_IN_BYBIT,ASSET_OUT_BYBIT,AMOUNT_IN_ESTIMATED_BYBIT,AMOUNT_IN_REAL_BYBIT,AMOUNT_OUT_ESTIMATED_BYBIT,AMOUNT_OUT_REAL_BYBIT,GAIN_NET_ASSET_IN_ESTIMATED,GAIN_NET_ASSET_IN_REAL,GAIN_NET_ASSET_OUT_ESTIMATED,GAIN_NET_ASSET_OUT_REAL,GAIN_TOTAL_ESTIMATED,GAIN_TOTAL_REAL
2023-12-17,19:13:31,MAYATHOR,OK,"""4CFE6A3DF15EF148D44AFA5F5FD3074D733D4110EA9E2E05AD00F7A989980E49""","""688C583988CC107B7EFA6740CD3C5E7F47D7262BEBEF2042D67E9D84D17458E1""",4138645,4138646,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,RUNE,419.27953428,73.30984572,73.30984572,RUNE,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,73.30984572,73.30984572,419.79672165,419.96037371,0.51718737,0.68083942,0.0,-0.0,0.517,0.68
2023-12-17,20:22:22,MAYATHOR,OK,"""E23E4AE68DEF5A704C628D0AC32833454E8DCA00D5EEC52156B7664A72DF84C8""","""FE28AEC8FB272DB18AD2F5AC759FEC6E8F9EE4E7B3C0592024760614B753E211""",4139275,4139276,BTC,RUNE,0.03618261,266.83682191,266.83679266,RUNE,BTC,266.8368219,266.8368219,0.03619663,0.03619664,1.402e-05,1.402e-05,1e-08,-2.924e-05,0.59,0.59
2023-12-17,21:10:58,MAYATHOR,OK,"""58F8381552E1113EFE784EABFDC747C87CB3AA65DD7F2E68694FD8ADDF436890""","""87B292C865ABF10D2E81D4ED6BF4FFF7AB4ED61C24C646D2568850DC89EBCA93""",4139720,4139721,BTC,RUNE,0.03041606,223.83386632,223.74857428,RUNE,BTC,223.83386631,223.83386631,0.03042926,0.0304266,1.32e-05,1.054e-05,1e-08,-0.08529203,0.554,-0.044
2023-12-17,21:28:18,MAYATHOR,OK,"""C7DD8D36D6698EFCC2FAA4AC2A10069460A80D9FE4A830709FB28F0D941BBCE2""","""95788A128E5531667F0E15B01697C5088B886A09DFC5618BAEA3F13F8AD6C5D1""",4139879,4139880,RUNE,BTC,243.67634436,0.033065,0.03306499,BTC,RUNE,0.03306499,0.03306499,243.77757263,243.78371671,0.10122827,0.10737235,1e-08,-0.0,0.575,0.609
2023-12-17,21:33:26,MAYATHOR,OK,"""7C8F703991C20628EAD62B8693F05ACF32F86521C95F1BB10D120AD6D58DB44D""","""1E8947DAEF139B007F220FA050F7F6B424ECD11F63D72EF923801A20FCEE99FD""",4139926,4139927,RUNE,BTC,246.4527366,0.03342814,0.03342814,BTC,RUNE,0.03342814,0.03342814,246.63833788,246.90661848,0.18560128,0.45388188,0.0,0.0,1.053,2.574
2023-12-17,21:43:49,CEXDEXMAYA,OK,"""07B5C277FB3C79CA89C5A429EE0706D29428329BC4F8B2570D7CA8B812D77593""",1578009793933869824,4140021,4140022,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,0.03354654,1426.56316744,1419.26554974,USDC,BTC,1426.56317,1426.55781009,0.03401707,0.034024,0.00047052,0.00047746,-2.56e-06,-7.29226035,19.724,12.723
2023-12-17,21:43:55,CEXDEXMAYA,OK,"""3E9393BA90AAABED321C168AC212EBF202C1C8C96F79D016932253F5867D3BAE""",1578009845129544449,4140022,4140023,BTC,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,0.02460106,1038.60439689,1033.45774467,USDC,BTC,1038.6044,1038.58265554,0.02476629,0.024773,0.00016523,0.00017194,-3.11e-06,-5.12491087,6.927,2.083
2023-12-17,21:45:56,MAYATHOR,OK,"""ADC58380F708858ADCA1AE4291C8C1D39494885F6F1A3AECA9E96F47BDC39742""","""8AC8D5C7EAC14E0D1F17076C487AD366A2062DC3996F8D06D2BA055179373606""",4140040,4140041,RUNE,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,73.77622868,417.77157697,417.77157772,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,RUNE,417.77157696,417.77157696,73.87397813,73.837693,0.09774945,0.06146432,1e-08,7.6e-07,0.552,0.347
2023-12-17,23:22:22,CEXDEXMAYA,OK,"""5A26AC1006F2C217AFB0C71A909704131F43FC4578E09B0A17D7F84E19417B3F""",1578059395848471296,4140923,4140924,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,454.16266238,0.01094785,0.01094785,BTC,USDC,0.01095,0.01095,455.1821694,455.235519,1.01950702,1.07285662,-2.15e-06,-2.15e-06,0.93,0.983
2023-12-17,23:23:19,CEXDEXMAYA,OK,"""A2121028BEDA397A5B0FD9FE11333AB9AA117D6D41D98B1269F6E02AC0B93ECF""",1578059876549264128,4140932,4140933,USDT-0XDAC17F958D2EE523A2206206994597C13D831EC7,BTC,454.13943333,0.01095091,0.01095091,BTC,USDC,0.01095,0.01095,455.1497901,455.0840805,1.01035677,0.94464717,9.1e-07,9.1e-07,1.048,0.982
